ER66001,ER66002,ER67883,ER70882,ER71485,ER71570,ER71571
2,9075,0,1,7300,38.652,24075.464
2,2846,0,1,412000,23.232,13177.006
2,3747,0,1,149000,19.866,12544.022
2,3416,0,1,244000,34.538,23608.723
2,3405,0,1,328000,19.739,12290.434
2,1357,0,1,7000,67.828,47773.695
2,1728,0,1,264000,48.751,37787.495
2,1903,0,1,262500,34.772,37600.825
2,1127,0,1,18500,13.701,8863.991
2,5087,0,2,2000,73.673,22516.335
2,4843,0,2,44600,88.463,44046.903
2,4271,0,2,-6900,82.37,27709.491
2,8384,0,2,38000,106.127,61510.923
2,8137,0,2,513000,70.123,38916.623
2,7385,0,2,-4500,123.696,44333.406
2,4588,0,2,300,70.167,30603.57
2,4403,0,2,4000,40.219,18505.539
2,9522,0,2,795000,43.213,14219.663
2,5930,0,2,350,66.418,17830.279
2,8246,0,2,105000,36.889,13858.015
2,7754,0,2,227000,42.1,16875.001
2,4947,0,2,1000,11.48,5112.739
2,7926,0,2,116600,42.952,8616.269
2,6242,0,2,147500,49.735,22267.887
2,2889,0,2,56700,94.322,39395.498
2,3368,0,2,4000,50.662,17987.645
2,9021,0,1,11400,11.481,8623.961
2,9190,0,1,4500,9.227,5831.395
2,4592,0,1,112000,30.302,21382.536
2,6967,0,1,4641000,29.588,13063.506
2,5319,0,1,415000,31.58,19959
2,229,0,1,-78300,41.099,40661.941
2,772,0,1,0,24.278,13646.405
2,4366,0,2,270,106.583,38490.101
2,4195,0,2,7086,93.51,39047.482
2,3977,0,2,-10000,96.749,31368.974
2,5025,0,2,-19500,40.98,17651.66
2,6102,0,2,-7780,62.506,21720.729
2,5150,0,2,-44499,48.349,18947.856
2,8114,0,2,15200,47.908,19475.478
2,4114,0,2,-5733,90.711,44761.952
2,6858,0,2,2,48.835,23878.703
2,8108,0,2,2000,36.092,19217.02
2,7609,0,2,2500,18.348,8171.303
2,4107,0,2,0,49.604,24254.718
2,4499,0,2,0,10.692,3813.889
2,8854,0,2,5250,22.678,11335.865
2,2547,0,1,606000,33.639,17743.78
2,3732,0,1,-38800,16.416,12468.561
2,1001,0,1,318500,35.008,41416.351
2,4085,0,1,379348,47.448,28285.951
2,3969,0,1,325000,25.301,29552.127
2,9294,0,1,570000,20.144,16916.828
2,9295,0,1,-33200,29.629,12297.914
2,5475,0,1,479000,70.71,39939.908
2,5501,0,1,126500,36.927,27268.603
2,6311,0,1,29500,38.86,35313.795
2,8484,0,1,44500,36.218,26745.216
2,6268,0,1,89500,36.929,19733.666
2,7814,0,1,-10740,39.116,29594.299
2,8887,0,1,-36000,17.912,13756.889
2,4189,0,1,2832000,65.579,30628.604
2,4322,0,1,2112000,36.672,13826.061
2,82,0,2,490000,77.433,25119.131
2,8527,0,2,190000,40.911,13079.873
2,6024,0,2,-51000,41.414,13260.113
2,5451,0,2,2000,42.253,13528.748
2,6191,0,2,52500,32.769,17717.168
2,6116,0,2,5500,55.092,27629.272
2,8217,0,1,699000,11.141,9381.998
2,4834,0,7,530000,49.06,62067.897
2,6200,0,2,145180,26.374,13760.362
2,5604,0,7,-68000,19.763,15648.429
2,1237,0,1,527000,60.746,42525.99
2,1535,0,1,189000,30.613,14141.384
2,1544,0,1,-105000,17.918,8176.518
2,2226,15000,1,-48900,32.275,22162.693
2,1132,0,2,53000,14.559,6271.069
2,712,0,1,703200,56.42,34414.488
2,1484,0,1,428000,43.243,21853.95
2,1737,25000,1,148000,23.148,11355.544
2,2335,0,1,-128000,23.45,10164.895
2,1847,0,1,4000,22.475,14204.416
2,210,0,1,3799850,71.078,45380.564
2,2817,0,1,357000,72.044,23277.978
2,3425,0,1,60000,33.579,12334.682
2,3238,0,1,25000,20.025,15062.71
2,2961,0,1,1494000,33.34,18831.799
2,2825,0,1,63500,22.478,15148.541
2,3056,0,1,181000,49.483,31501.378
2,2729,0,1,277300,22.998,13538.734
2,3118,0,1,2000,10.513,1944.828
2,3548,0,1,-19200,11.931,5444.509
2,3177,0,1,317000,7.869,5371.888
2,3078,0,1,786000,34.516,18188.938
2,3596,0,1,-129350,45.583,29742.993
2,3,0,1,52000,50.261,26196.123
2,129,0,1,20000,15.299,7700.827
2,73,0,1,615000,28.733,20678.04
2,8,0,1,225000,28.789,15993.546
2,44,0,1,58650,15.399,7330.689
2,255,0,1,27500,14.509,8664.635
2,831,0,1,190000,65.936,28716.768
2,3068,0,1,435000,32.618,12660.615
2,3437,0,1,154900,14.932,6813.965
2,2863,0,1,780000,18.245,11960.252
2,3097,0,1,85000,17.189,6205.099
2,2642,0,1,131500,60.709,47265.095
2,2567,0,1,20153,71.548,41878.111
2,2892,0,1,-38000,24.267,12031.994
2,2654,0,1,63600,31.173,17318.263
2,3546,0,1,1125000,15.251,6959.535
2,3120,0,1,99700,26.038,20711.391
2,3557,0,1,24979,40.363,32580.274
2,2819,0,1,252000,7.046,5690.815
2,3372,0,1,11000,8.837,7278.377
2,3588,0,1,4600,4.499,4168.656
2,14,0,1,400000,70.059,34975.141
2,6232,0,1,122000,66.578,38141.949
2,6980,0,1,90000,53.996,28016.176
2,5333,0,1,22000,15.418,11935.076
2,8757,0,1,6000,28.443,18328.909
2,9165,0,1,13000,15.396,12897.14
2,7090,0,1,345000,29.025,16049.522
2,5378,0,1,14000,29.136,23084.466
2,6915,0,1,180000,11.072,6119.963
2,5098,0,1,20000,14.325,8372.394
2,3865,0,1,597500,35.152,27367.649
2,4008,0,1,208000,46.31,33455.864
2,4775,0,1,45500,46.31,29588.098
2,3863,0,1,85000,51.511,41603.281
2,4194,0,1,600000,35.798,12750.786
2,3897,0,1,459000,18.599,8269.272
2,9353,0,1,65000,19.143,8511.139
2,5516,0,1,23750,63.833,46115.191
2,5979,0,1,111500,32.592,32619.256
2,5513,0,1,0,60.371,62927.051
2,8236,0,1,91000,33.413,22696.128
2,5677,0,1,0,45.7,63189.023
2,5274,0,1,81000,16.884,14422.852
2,6808,0,1,-8500,30.739,27361.33
2,8302,0,1,54000,15.281,12230.672
2,5807,0,1,0,30.473,24597.247
2,7108,0,1,9000,14.327,8171.471
2,9515,0,1,2600,5.123,3043.547
2,1979,0,1,21500,38.223,25588.795
2,1588,0,1,9490,59.889,35487.646
2,1916,0,1,241000,33.98,13220.708
2,56,0,1,-37000,35.183,19510.06
2,467,0,1,-15800,35.002,16693.039
2,2478,0,1,1585000,36.765,28663.515
2,1901,0,1,391000,32.691,24140.23
2,323,0,1,828000,56.247,20305.254
2,276,0,1,3000,29.866,6413.118
2,259,0,1,6859000,27.8,12154.654
2,2588,0,2,3200,29.77,10377.513
2,3375,0,2,10000,14.209,6538.511
2,2636,9999998,2,32000,15.343,6578.98
2,2882,0,2,3000,27.759,9886.937
2,4649,0,1,1519185,79.148,29209.74
2,6851,0,1,339000,40.89,15266.923
2,4447,0,1,1775000,35.26,16005.875
2,9146,0,1,5730000,36.348,19361.036
2,7135,0,1,480000,66.083,29997.398
2,9393,0,1,105000,28.331,19951.72
2,1088,0,1,-11800,36.233,20310.998
2,2164,0,1,69600,35.321,21290.816
2,525,0,1,44000,26.882,16312.505
2,6350,0,1,7230500,33.923,12615.263
2,4543,0,1,2445000,36.673,13637.932
2,4059,18000,1,126000,61.322,33708.312
2,6578,0,1,-159000,30.316,16813.694
2,8237,0,1,108250,20.505,7689.183
2,7447,0,1,6132,32.794,15640.006
2,4823,0,1,23000,29.074,19244.466
2,4465,0,1,-268000,32.147,6902.917
2,4467,0,1,-8100,28.517,16313.866
2,4262,0,1,1126000,29.348,10996.078
2,4744,0,1,149000,29.856,19244.95
2,4407,0,1,1344000,30.88,11345.95
2,4172,0,1,21000,15.007,6979.082
2,4337,0,1,-53000,17.448,8019.444
2,1139,0,1,-215500,24.436,8406.993
2,1868,0,1,257000,12.924,3587.536
2,3705,0,1,290000,27.276,10283.586
2,3155,0,1,318000,8.911,4888.701
2,2928,0,1,-48800,9.229,2278.097
2,2601,0,1,45300,4.377,2422.859
2,999,0,1,546850,30.549,21945.474
2,929,0,1,439500,18.477,5137.564
2,65,85000,1,1824000,32.618,13663.676
2,3352,0,1,20000,61.633,51451.415
2,3362,0,1,164000,15.415,10863.582
2,535,0,1,333000,33.788,16354.84
2,1096,0,1,742464,67.53,17937.175
2,1419,0,1,1088000,30.826,19049.661
2,1428,0,1,830000,35.789,18976.837
2,1948,0,1,4000,30.539,15431.176
2,1177,0,1,-500,58.419,40896.945
2,2513,0,1,25300,32.655,15573.715
2,2249,0,1,600,18.958,6858.445
2,2292,0,1,2000,16.836,10203.674
2,1311,0,1,-4400,16.53,15092.81
2,4781,0,1,359000,33.377,15845.893
2,5236,0,1,-6000,17.243,7474.283
2,6107,0,1,9820,16.021,7711.602
2,7458,0,1,-4700,11.562,7307.19
2,4851,0,1,129000,17.233,13688.099
2,5423,0,1,11000,31.331,15831.369
2,4622,0,1,600000,30.531,15546.04
2,4595,0,1,490500,29.641,16390.149
2,6773,0,1,729941,28.149,12811.323
2,8364,0,1,324000,31.55,14574.381
2,8011,0,1,-70000,15.605,4977.612
2,5498,0,1,30800,14.74,4663.374
2,4960,0,1,15600,15.229,16021.187
2,6388,0,1,22000,14.621,11318.486
2,981,0,1,1035000,32.196,24787.005
2,5284,0,1,711000,85.435,50820.432
2,5790,0,1,15000,37.434,30080.711
2,5271,0,1,240000,19.725,8046.357
2,7423,0,1,20500,40.617,20523.53
2,5574,0,1,518000,38.307,17622.999
2,2662,0,7,900,80.472,42779.42
2,2561,0,1,65020,45.387,22889.632
2,3235,0,3,12500,20.823,15456.494
2,2827,0,1,4360,15.101,9168.29
2,2824,0,1,15000,38.528,16924.205
2,2655,0,1,24700,25.172,7388.884
2,3577,0,1,2000,18.252,11081.36
2,2820,0,1,7700,14.45,7817.073
2,2864,0,1,82697,28.149,11588.798
2,8931,0,1,669000,69.801,33787.175
2,3729,0,1,142000,80.251,63262.318
2,3566,0,1,585500,20.294,12737.239
2,3474,0,1,409000,22.536,20076.705
2,3582,0,1,300000,19.099,13476.812
2,879,0,1,447000,28.869,15912.668
2,4112,0,1,1421000,29.886,13883.556
2,6201,0,1,-20200,32.881,23907.628
2,8285,0,1,111000,35.221,24434.05
2,4463,0,1,61000,34.683,12555.189
2,7327,500,1,-45100,16.751,14171.301
2,9266,0,1,1164000,33.238,20298.574
2,6680,0,2,55000,24.262,8547.86
2,4196,0,2,0,8.019,3570.204
2,4501,0,2,-6000,10.9,4231.291
2,4638,0,2,40,116.731,38783.381
2,6661,0,2,10000,92.124,38743.546
2,7544,0,2,5600,103.764,50638.364
2,5231,0,2,5100,27.345,15977.446
2,4875,0,2,97900,100.441,41679.492
2,4700,0,2,0,86.104,29119.294
2,4992,0,2,6000,90.47,35947.92
2,6790,0,2,15,49.117,20263.16
2,7101,0,2,3800,46.932,20292.806
2,6558,0,2,9458,50.062,20758.602
2,7908,0,2,500000,26.377,10881.8
2,4836,0,3,5,33.094,20351.638
2,4096,0,2,5900,23.994,6029.2
2,4912,0,2,1170000,6.39,2443.195
2,5596,0,2,92500,11.819,5749.975
2,4804,0,2,5800,19.39,15698.265
2,6143,0,2,-12000,21.615,7615.283
2,7439,0,2,39000,25.467,10851.285
2,6000,0,2,10000,16.027,7040.578
2,5198,0,2,54700,23.247,5850.489
2,9367,0,2,7500,14.16,4151.542
2,6971,0,2,-14300,4.686,1779.39
2,5967,0,2,0,8.693,3337.642
2,5916,0,2,4000,7.438,2794.693
2,7200,0,2,7000,9.925,4291.445
2,6495,0,2,6000,4.901,2490.346
2,6468,0,2,5400,10.323,4258.741
2,6030,0,2,71000,10.367,7096.83
2,5816,0,2,31000,10.366,4600.056
2,9408,0,2,48465,4.019,1629.635
2,4659,0,2,0,6.02,2660.682
2,6051,0,2,42200,4.684,1484.539
2,9418,0,2,-9900,3.26,1423.303
2,2972,0,1,0,63.064,41822.128
2,3350,0,1,9200,39.636,35226.876
2,3485,0,1,20000,14.519,10906.733
2,4970,0,1,432960,57.217,26803.582
2,4812,0,1,752600,37.105,20958.426
2,8226,0,1,860000,30.716,17421.871
2,7969,0,1,26800,21.084,15841.355
2,4709,0,1,343000,16.644,8893.988
2,5251,0,1,167500,16.267,7985.275
2,4903,0,1,172000,20.296,10432.585
2,4850,0,1,122000,25.672,11700.778
2,8022,0,1,103800,19.448,12109.368
2,5203,0,1,-102000,12.124,3695.013
2,7017,0,1,415000,36.162,17018.574
2,5111,0,1,1617800,30.452,12603.392
2,6683,0,1,20100,10.465,8637.794
2,8872,0,1,21000,39.241,26270.143
2,4937,0,1,201200,19.189,12081.216
2,6298,0,1,218400,14.947,9479.796
2,613,0,1,285500,37.143,28917.357
2,4857,0,2,200,84.975,42639.238
2,9530,0,2,-129500,36.46,15818.157
2,8587,0,2,4000,13.316,5855.94
2,8470,0,2,7023,19.042,10816.593
2,4482,0,9,-76000,9.184,7417.403
2,4454,0,1,203000,69.685,24989.064
2,9160,0,1,-10500,66.632,28024.218
2,5740,0,1,30000,35.17,21735.205
2,7255,0,1,112218,33.603,19970.908
2,9104,0,1,161000,67.392,33792.975
2,5747,0,1,124000,32.757,12839.068
2,3801,0,1,325000,29.229,17487.236
2,4405,0,1,494000,31.07,16133.073
2,7835,0,1,53000,64.395,20591.435
2,8200,0,1,236000,59.311,23528.852
2,4082,0,1,102000,16.841,7740.677
2,4539,0,1,15700,34.51,10540.164
2,6898,0,1,82000,15.676,8599.162
2,8145,0,1,570000,14.421,7074.741
2,5688,0,1,31000,14.601,9955.214
2,2320,0,1,417700,60.62,42996.794
2,1453,0,1,-17000,51.681,44776.523
2,2299,0,1,190600,73.283,63296.129
2,3495,0,1,2000,84.064,57335.083
2,2906,0,1,3366000,38.958,20234.795
2,3438,0,1,20000,41.101,36971.368
2,2937,0,1,-9370,38.95,14406.855
2,100,0,1,4847500,34.279,15134.426
2,29,0,1,39500,36.096,12418.514
2,780,0,1,235000,18.154,10836.222
2,4111,0,1,232000,82.074,57404.271
2,7712,0,1,334700,18.195,12180.916
2,5490,0,1,5500,17.391,14541.554
2,4032,0,1,92645,34.661,20117.881
2,5436,0,9,10500,17.593,11207.514
2,377,0,1,5005,64.331,36368.617
2,422,0,1,44040,65.085,41995.101
2,6446,0,1,345000,61.498,46232.973
2,4397,0,1,6000,58.14,35721.853
2,9008,0,1,13500,26.587,21897.316
2,9445,0,1,44000,11.027,8905.972
2,9374,0,1,5250,13.081,10558.744
2,4923,0,1,-31980,26.145,23272.129
2,9583,0,1,9000,13.097,13021.783
2,4829,0,1,123000,28.549,23211.863
2,8533,0,1,52500,11.001,8263.769
2,4930,0,1,140000,9.271,4140.614
2,5630,0,1,1316300,69.997,39536.894
2,5529,0,1,383500,21.713,11443.078
2,3480,0,1,109545,30.754,32002.985
2,3475,0,1,29500,61.847,33141.314
2,2607,0,1,1107000,35.509,30829.871
2,3053,0,1,115000,36.259,18747.359
2,3335,0,1,-6850,18.378,9194.468
2,3675,0,1,-600,24.204,12109.533
2,2641,0,1,-14765,34.639,26107.702
2,2600,0,1,95000,43.629,24527.87
2,3148,0,2,50000,16.862,9505.47
2,2627,0,1,217000,10.071,9161.801
2,7943,0,1,387000,74.41,62748.293
2,4072,0,1,-9000,35.376,20354.253
2,7362,0,1,14000,30.902,9925.707
2,1436,0,1,8000,42.641,18936.437
2,1131,0,1,63000,36.445,19092.145
2,1604,0,1,-71000,18.676,9669.22
2,1915,0,1,462600,20.333,12563.765
2,1553,0,1,-4170,31.674,26796.119
2,1582,0,1,11375,31.354,23377.721
2,1772,0,1,474200,32.412,23329.769
2,1568,0,1,459247,11.354,5686.415
2,39,0,1,618500,90.52,61536.898
2,34,0,1,78000,44.126,38035.145
2,855,0,1,17000,48.751,37029.321
2,181,0,1,336000,55.836,63130.817
2,543,0,1,-24200,60.914,33827.38
2,6112,0,1,536967,39.137,24086.366
2,3913,0,1,741000,21.142,15760.827
2,5213,40000,1,3780000,36.883,17134.148
2,3952,0,1,920200,18.926,8204.047
2,7559,0,1,11034000,29.605,13933.066
2,5756,0,1,413000,29.188,18110.177
2,2191,0,1,-23965,41.758,18923.585
2,1618,0,1,-1000,13.382,8515.327
2,2435,0,7,2000,10.097,5180.224
2,1154,0,2,295600,52.661,20067.404
2,1210,0,1,191000,37.208,14583.855
2,1265,0,1,80000,36.911,27820.127
2,2166,0,1,131000,19.399,9977.586
2,552,0,1,379000,34.362,12778.333
2,247,0,1,956000,18.169,7277.399
2,1075,0,1,426000,83.914,49915.675
2,1726,0,1,-38150,20.542,10101.96
2,1764,0,1,17000,19.041,12266.484
2,1497,0,1,78138,38.616,23765.521
2,1949,0,1,-50250,22.455,15555.393
2,1064,0,1,1525000,38.751,17639.14
2,1125,0,1,1572000,54.63,31020.964
2,1995,0,1,770000,42.997,26808.025
2,1844,0,9,824000,35.074,30283.471
2,2753,0,3,500,44.384,22157.562
2,2678,0,1,15000,18.274,17966.377
2,2755,0,1,-2995,24.302,15254.351
2,3423,0,1,8120,21.38,11961.835
2,3512,0,1,32500,9.136,4772.049
2,2679,0,1,3420,8.459,7155.868
2,8012,0,1,641001,27.906,15044.14
2,5643,0,1,722000,17.884,7951.377
2,7457,0,1,1865000,31.242,16917.336
2,8423,0,1,560000,14.415,8008.023
2,6848,0,1,181000,17.462,12146.478
2,6525,0,1,215000,17.771,9962.048
2,6656,0,1,2466200,31.185,21843.705
2,8164,0,1,315000,13.387,7994.565
2,6886,0,1,-500,27.965,15998.081
2,5710,0,1,264500,28.75,13299.009
2,103,0,1,115000,71.236,38913.752
2,215,0,1,103000,39.269,20136.857
2,289,0,1,10000,38.777,14478.001
2,233,0,7,5000,10.161,3748.524
2,4108,0,1,2174000,76.067,32112.625
2,7911,0,1,3000,22.438,12871.223
2,6206,0,1,652500,19.11,10744.839
2,6962,0,1,70000,36.133,26940.97
2,7533,0,1,-1500,34.242,15912.654
2,9212,0,1,-32000,18.461,5401.036
2,7868,0,1,-2200,17.317,10331.547
2,9357,0,1,-60800,30.884,21207.517
2,8976,0,1,14100,31.843,19070.514
2,9320,0,1,1725000,37.585,17025.625
2,6318,0,1,165000,32.847,17496.202
2,9373,0,1,345000,34.552,14306.759
2,6003,0,1,-120000,16.236,7970.102
2,8167,0,1,-43000,17.942,7578.571
2,271,0,1,6947000,33.468,22483.323
2,1927,0,1,67000,35.874,32755.95
2,1530,0,1,46000,50.976,22750.946
2,4065,0,2,3113,4.272,2045.38
2,6623,0,2,4805,1.848,1449.763
2,9187,0,2,-26200,2.172,1174.17
2,7178,0,2,0,1.787,837.68
2,4221,0,2,900,2.172,1172.846
2,6540,0,2,94000,0.869,625.665
2,4017,0,2,64000,2.211,998.304
2,6460,0,2,13850,44.056,18242.067
2,8722,0,7,10200,55.989,16059.869
2,8505,0,2,7800,30.951,17367.394
2,4535,0,2,61800,29.25,20484.875
2,5542,0,1,539000,36.848,20202.592
2,5541,0,1,148000,11.87,6254.944
2,7323,0,1,260000,34.692,13597.501
2,4626,0,1,191000,29.95,18437.564
2,9554,0,1,304000,15.005,19661.76
2,7842,0,1,129000,24.78,9365.922
2,6012,0,1,68000,15.66,11533.189
2,7844,0,1,-18800,10.709,6962.587
2,7804,0,1,34000,22.087,10754.201
2,7861,0,1,24000,32.329,11926.585
2,6179,0,1,8000,16.61,7724.694
2,9502,0,1,3200,14.66,4780.477
2,5599,0,1,-67200,29.775,19708.467
2,7857,0,1,91000,32.7,18166.593
2,8779,0,1,675000,29.078,9732.407
2,7854,0,1,-3400,6.333,2889.881
2,7811,0,1,-22500,16.203,9676.609
2,675,0,1,195000,21.877,7642.902
2,355,0,1,59000,15.768,7181.133
2,827,0,1,850000,32.69,15429.526
2,18,0,1,-1332,15.063,6646.719
2,897,0,1,18700,66.128,29008.562
2,898,0,1,-8478,23.986,13739.102
2,728,0,1,190000,34.414,24016.066
2,7753,0,1,52000,62.133,30070.407
2,4818,0,1,135000,26.173,21141.471
2,3906,0,1,250000,29.434,13594.445
2,7600,0,1,-27900,16.224,5174.898
2,9343,0,1,9000,15.454,8243.877
2,3803,0,1,81000,75.645,42727.399
2,3875,0,1,23300,35.299,26460.001
2,4550,0,1,70000,95.069,63309.813
2,7384,0,1,0,35.875,21664.335
2,7526,0,1,89000,28.021,18758.946
2,6352,0,1,0,71.271,31264.657
2,7003,0,1,186500,37.441,17319.543
2,4545,0,1,188500,68.317,36317.746
2,6665,0,1,7560,35.597,18923.589
2,5189,0,1,16093,69.042,47101.001
2,9328,0,1,-69300,11.856,12667.9
2,8815,0,1,1000,27.823,23716.23
2,5635,0,1,38000,19.471,8885.26
2,6233,0,1,236100,20.269,8832.975
2,9253,0,1,50000,20.595,14275.015
2,4515,0,1,31000,14.979,4811.248
2,8603,0,1,353400,12.118,16538.294
2,6927,0,1,0,32.735,20830.322
2,6931,0,1,210000,30.57,16904.129
2,5226,0,1,221300,21.292,12920.325
2,6647,0,1,117000,21.688,10288.558
2,5553,0,1,350000,22.107,10088.268
2,7613,0,1,5300,5.522,3496.346
2,9202,0,1,0,4.188,4030.553
2,6075,0,1,248800,19.091,14233.902
2,6644,0,1,180000,18.878,14470.461
2,7123,0,1,-15000,4.919,2550.657
2,5872,0,1,128000,14.418,8568.894
2,5610,0,9,-27200,23.572,9763.831
2,7444,0,1,228000,20.697,13567.834
2,6645,0,1,-173000,15.343,5538.446
2,5187,0,1,-36500,13.945,6485.301
2,5615,0,1,-17500,14.594,4654.968
2,5049,0,1,3058,8.333,3497.102
2,9275,0,1,31000,8.184,4887.575
2,7440,0,1,55000,15.515,7079.916
2,7022,0,1,7002,11.86,5141.076
2,7928,0,1,6020,35.597,19676.477
2,6031,1400,1,8935,36.315,12571.051
2,8512,0,1,380000,22.303,17532.007
2,7923,0,1,15080,69.498,29529.09
2,7599,0,1,251300,19.896,12563.375
2,9557,0,1,66700,16.969,9384.189
2,8642,0,1,14000,30.525,12211.753
2,7963,0,1,4600,8.723,3702.663
2,9517,0,1,38000,20.24,7466.982
2,7060,0,1,13000,17.099,11658.053
2,7206,0,1,96800,33.987,18786.401
2,7214,0,1,0,6.032,3236.699
2,6038,0,1,-41150,31.733,16311.901
2,7143,0,1,-2075,23.46,22099.433
2,7328,0,2,-600,8.305,2632.393
2,1841,0,1,158500,31.702,12304.877
2,2523,0,1,335000,9.545,4438.932
2,1244,0,1,353075,25.853,19040.072
2,1969,0,1,694000,5.252,4949.652
2,7846,0,1,2300,49.089,21534.014
2,5109,0,1,7300,57.447,16478.082
2,5402,0,1,-2800,56.91,28867.107
2,5928,0,1,295000,29.265,16258.268
2,9553,0,1,3700,21.999,12876.343
2,6443,0,1,-2200,15.483,10402.877
2,9051,0,1,62000,14.956,8888.341
2,6182,0,1,23300,14.544,5658.431
2,6593,0,1,3500,14.081,5172.419
2,5065,0,1,46500,15.524,6391.264
2,8376,0,1,-14000,26.241,12776.791
2,6986,0,1,824,16.903,10039.753
2,8690,0,1,7,4.256,2206.74
2,7892,0,1,228000,29.271,21717.479
2,9544,0,1,204500,7.333,4441.528
2,6152,0,1,-100000,68.053,30936.301
2,6275,0,1,435000,31.921,22524.979
2,7004,0,1,-320000,34.946,15349.698
2,8327,0,1,9500,12.939,7152.062
2,9235,0,1,400000,20.726,12099.816
2,6126,0,2,-78000,33.34,8565.317
2,5906,0,1,18500,27.035,11171.957
2,8665,0,1,430600,39.657,20669.299
2,6840,0,1,992000,39.34,21208.595
2,8878,0,1,79500,63.859,43554.447
2,5566,0,1,851200,30.72,19974.241
2,6882,0,1,557152,23.376,16825.664
2,7191,0,1,14500,33.307,26907.469
2,7581,0,1,44500,11.951,9104.041
2,3804,0,1,121500,68.044,52975.772
2,3841,0,1,2300,51.39,39468.994
2,8808,0,1,-49,17.967,9116.372
2,5454,0,1,-1000,12.732,13393.771
2,9171,0,1,35000,8.984,5811.79
2,1109,0,1,34900,40.432,28671.081
2,2219,0,1,180300,26.555,17642.872
2,5426,0,1,81000,70.102,34996.608
2,7434,0,1,-4500,35.099,23654.705
2,6562,0,1,127000,16.852,6677.49
2,8677,0,1,18500,23.636,16201.022
2,4666,0,1,29250,37.173,23594.358
2,4330,0,1,1200000,19.585,16247.813
2,1431,0,2,-38800,7.887,3443.729
2,1649,0,2,21600,9.465,5118.282
2,1784,0,2,25000,7.765,2339.45
2,1087,0,2,59000,8.419,5339.333
2,1192,0,2,8500,5.369,3108.625
2,1754,0,2,8950,9.014,4507.85
2,1289,0,2,128600,5.575,2380.999
2,1169,0,2,1500000,8.329,4120.518
2,1086,0,2,9200,8.51,4874.251
2,1114,0,2,-18988,9.084,8355.802
2,1898,0,2,9300,6.001,3805.519
2,2493,0,2,-2100,6.542,2663.33
2,1853,0,2,-9700,7.424,4589.573
2,1933,0,2,-20000,7.469,4187.452
2,8027,0,1,7000,22.864,14866.487
2,6309,0,1,10000,26.77,30312.992
2,7782,0,1,18700,16.537,9793.148
2,9121,0,1,-156496,30.631,10254.084
2,7224,0,1,-7000,23.857,24169.32
2,608,0,1,158000,21.428,12947.308
2,265,0,1,-21500,39.236,16285.429
2,778,0,1,177000,21.132,7592.87
2,557,0,1,449500,38.891,17689.555
2,721,0,1,64790,19.144,11776.837
2,426,0,1,20000,13.445,3738.407
2,342,0,1,684000,24.151,11486.29
2,165,0,1,28000,12.052,9255.87
2,1749,0,3,1252000,69.393,53838.24
2,1791,0,1,13000,14.86,7615.094
2,1665,0,1,-614000,36.314,25792.173
2,1978,0,3,90000,21.29,10266.167
2,1713,0,1,-21600,23.775,11550.642
2,1605,0,3,16200,42.522,25200.76
2,1570,0,1,55100,43.344,28796.713
2,2043,0,7,22000,49.333,31680.772
2,1965,0,7,19000,24.237,23152.755
2,1590,0,1,300,72.958,47884.964
2,2053,0,7,37000,48.835,23175.613
2,1143,0,1,372000,70.961,27567.008
2,2295,0,1,3000,22.17,5872.349
2,1482,0,1,22000,34.226,9112.281
2,77,0,1,495000,73.888,33017.755
2,168,0,1,-93125,29.788,11117.334
2,4525,0,1,465000,32.306,12961.725
2,9462,0,1,298000,13.59,8581.014
2,3236,0,1,43000,32.224,16997.39
2,3390,0,1,51600,61.245,42217.972
2,3187,0,1,13000,34.585,17548.267
2,3050,0,1,57100,17.746,14402.851
2,2959,0,1,198000,17.301,12996.037
2,2110,0,1,412000,62.611,44817.398
2,513,0,1,1081000,26.86,9567.007
2,6675,0,1,300000,37.914,17203.575
2,1877,0,1,200,82.715,41512.856
2,1340,0,1,96800,49.974,35193.828
2,958,0,1,4000,52.197,34330.061
2,856,0,1,50000,8.337,7282.132
2,531,0,1,9621,32.38,32648.872
2,5676,0,1,114750,62.898,36619.792
2,6444,0,1,248000,32.381,18245.754
